"redni broj","Vrh","planina ili predeo","NV","SGŠ","IGD","sekcija","napomene"
"2837","Kamenica","Mokra Gora","1419","42°48,585' N","20°28,269' E","629 2 Pec","KiM"
"2838","Cungula","Mokra Gora","1352","42°48,273' N","20°29,481' E","629 2 Pec","KiM"
"2839","Orlov krš","Mokra Gora","1299","42°47,907' N","20°26,071' E","629 2 Pec","KiM"
"2840","Samar","Mokra gora","1234","42°50,200' N","20°32,730' E","630 1 K.Mitrovica","KiM"
"2841","Meckin krš","Mokra planina","1854","42°46,069' N","20°02,214' E","629 1 Pec","K g.CG-K"
"2842","Berim","Mokra planina","1731","42°53,965' N","20°35,155' E","630 1 K.Mitrovica","KiM"
"2843","Crni krš","Mokra planina","1621","42°54,053' N","20°32,772' E","630 1 K.Mitrovica","KiM"
"2844","Kamenito brdo","Mokra planina","1455","42°55,461' N","20°31,192' E","630 1 K.Mitrovica","KiM"
"2845","Kamlik","Mokra planina","1429","42°55,701' N","20°30,454' E","630 1 K.Mitrovica","KiM"
"2846","V. Zlaš","Mramor","1210","42° 41,210' N","21° 20,592' E","631 4 Priština","KiM"
"2847","M. Zlaš","Mramor","1196","42° 40,085' N","21° 20,483' E","631 4 Priština","KiM"
"2848","Pojata","Mramor","1133","42° 41,126' N","21° 19,704' E","631 4 Priština","KiM"
"2849","","Mramor","1129","42° 41,689' N","21° 21,137' E","631 4 Priština","KiM"
"2850","Butovacki breg","Mramor","1072","42° 39,289' N","21° 15,160' E","631 4 Priština","KiM"
"2851","Cuka","Mramor","1057","42° 41,769' N","21° 19,360' E","631 4 Priština","KiM"
"2852","Ruza e Zlasit","Mramor","1046","42° 40,394' N","21° 19,767' E","631 4 Priština","KiM"
"2853","Roga e Male","Mramor","1016","42° 42,052' N","21° 20,163 E","631 4 Priština","KiM"
"2854","Ladoka","Mramor","1006","42° 41,004' N","21° 18,942' E","631 4 Priština","KiM"
"2855","Vecerak","Mramor","909","42° 39,702' N","21° 16,667' E","631 4 Priština","KiM"
"2856","Batal-brdo","Mramor","887","42° 38,957' N","21° 17,310' E","631 4 Priština","KiM"
"2857","Paštrik","Paštrik","1986","42°12,611' N","20°31,755' E","680 3 Prizren","K g.Al-KiM"
"2858","","Paštrik","1874","42°13,451' N","20°31,160' E","680 3 Prizren","K g.Al-KiM"
"2859","","Paštrik","1797","42°13,479' N","20°31,740' E","680 3 Prizren","KiM"
"2860","špela e Maljokit","Paštrik","1686","42°13,069' N","20°32,552' E","680 3 Prizren","KiM"
"2861","Cafa Liken","Paštrik","1245","42°14,297' N","20°30,212' E","680 3 Prizren","K g.Al-KiM"
"2862","Maja e Sukes","Paštrik","1154","42°14,910' N","20°31,347' E","680 3 Prizren","KiM"
"2863","Krbos","Paštrik","1059","42°14,222' N","20°33,733' E","680 3 Prizren","KiM"
"2864","Canak","Paštrik","1054","42°14,732' N","20°33,630' E","680 3 Prizren","KiM"
"2865","Ðeravica","Prokletije","2656","42°31,959' N","20°08,737' E","629 3 Pec","KiM"
"2866","Gusan","Prokletije","2539","42°31,505' N","20°07,628' E","629 3 Pec","K g.Al-KiM"
"2867","Maja e Bart","Prokletije","2425","42°32,046' N","20°06,192' E","629 3 Pec","K g.Al-KiM"
"2868","Ljogi i Prleš","Prokletije","2305","42°33,679' N","20°09,624' E","629 3 Pec","KiM"
"2869","Rasa e Zogit","Prokletije","2305","42°30,101' N","20°11,045' E","629 3 Pec","KiM"
"2870","Cafa Dobri dol","Prokletije","2275","42°32,308' N","20°06,155' E","629 3 Pec","K g.Al-KiM"
"2871","Mrcaj","Prokletije","2250","42°29,728' N","20°10,357' E","679 1 Ðakovica","K g.Al-KiM"
"2872","Cafa e Siljbices","Prokletije","2143","42°30,929' N","20°09,012' E","629 3 Pec","K g.Al-KiM"
"2873","Rasa e Zogit","Prokletije","2104","42°29,876' N","20°11,312' E","679 1 Ðakovica","KiM"
"2874","Maja e Zez","Prokletije","1934","42°28,600' N","20°11,252' E","679 1 Ðakovica","K g.Al-KiM"
"2875","Guri i Gat","Prokletije","1873","42°29,426' N","20°11,783' E","679 1 Ðakovica","KiM"
"2876","Krši i Ulinit","Prokletije","1822","42°29,794' N","20°12,612' E","679 1 Ðakovica","KiM"
"2877","Ripa","Prokletije","1660","42°28,015' N","20°11,853' E","679 1 Ðakovica","K g.Al-KiM"
"2878","Rasa e Košares","Prokletije","1385","42°27,451' N","20°12,612' E","679 1 Ðakovica","KiM"
"2879","Špati i Made","Prokletije","1280","42°15,364' N","20°29,880' E","679 2 Ðakovica","KiM"
"2880","Maja Glava","Prokletije","1157","42°26,268' N","20°13,213' E","679 1 Ðakovica","K g.Al-KiM"
"2881","Radenica","Prokletije","1119","42°28,771' N","20°14,811' E","679 1 Ðakovica","KiM"
"2882","Maja Baruca","Prokletije","1113","42°18,902' N","20°18,834' E","679 2 Ðakovica","K g.Al-KiM"
"2883","Kodra e Gropštajes","Prokletije","1111","42°16,149' N","20°29,145' E","679 2 Ðakovica","KiM"
"2884","Varic","Prokletije","1088","42°31,470' N","20°15,223' E","629 4 Pec","KiM"
"2885","Maja e Kacina","Prokletije","1064","42°19,601' N","20°19,919' E","679 2 Ðakovica","K g.Al-KiM"
"2886","Cafa e Cobanit","Prokletije","1052","42°21,056' N","20°15,228' E","679 2 Ðakovica","KiM"
"2887","Suka e Ljekes","Prokletije","1048","42°19,393' N","20°17,882' E","679 2 Ðakovica","K g.Al-KiM"
"2888","Samar","Prokletije","1018","42°21,704' N","20°16,564' E","679 2 Ðakovica","KiM"
"2889","Maja e Kraljices","Prokletije","1002","42°18,556' N","20°21,516' E","679 2 Ðakovica","K g.Al-KiM"
"2890","Guri i Kišes","Prokletije","985","42°16,810' N","20°27,935' E","679 2 Ðakovica","KiM"
"2891","Guri i Made","Prokletije","976","42°17,656' N","20°28,140' E","679 2 Ðakovica","KiM"
"2892","Škoza","Prokletije","947","42°26,742' N","20°15,082' E","679 2 Ðakovica","KiM"
"2893","Kotec","Prokletije","850","42°27,595' N","20°15,061' E","679 2 Ðakovica","KiM"
"2894","Guri i Zi","Prokletije","810","42°18,207' N","20°27,167' E","679 2 Ðakovica","KiM"
"2895","Šulani","Prokletije","718","42°20,618' N","20°17,787' E","679 2 Ðakovica","KiM"
"2896","Suka Crmljan","Prokletije","699","42°29,421' N","20°28,082' E","679 2 Ðakovica","KiM"
"2897","Cafa e Jasicit","Prokletije","666","42°29,385' N","20°16,048' E","679 2 Ðakovica","KiM"
"2898","Hordup","Prokletije","591","42°26,027' N","20°15,567' E","679 2 Ðakovica","KiM"
"2899","Sultan-tepe","Prugovac","1028","42° 43,811' N","21° 14,578' E","631 3 Priština","KiM"
"2900","Guri i Škive","Prugovac","981","42° 42,914' N","21° 14,531' E","631 3 Priština","KiM"
"2901","V. Kalcak","Prugovac","975","42° 47,145' N","21° 18,795' E","631 2 Priština","KiM"
"2902","Cuka e alis","Prugovac","974","42° 45,497' N","21° 18,212' E","631 2 Priština","KiM"
"2903","Abdulahovic c.","Prugovac","931","42° 46,781' N","21° 17,061' E","631 2 Priština","KiM"
"2904","Cuka Ugljaji","Prugovac","925","42° 43,464' N","21° 13,895' E","631 3 Priština","KiM"
"2905","Birova c.","Prugovac","905","42° 43,739' N","21° 13,231' E","631 3 Priština","KiM"
"2906","Kd. E Licenit","Prugovac","888","42° 48,068' N","21° 17,482' E","631 2 Priština","KiM"
"2907","Žari","Prugovac","882","42° 44,317' N","21° 12,454' E","631 3 Priština","KiM"
"2908","Šulen","Prugovac","873","42° 46,652' N","21° 17,983' E","631 2 Priština","KiM"
"2909","Roga e But","Prugovac","857","42° 44,372' N","21° 11,832' E","631 3 Priština","KiM"
"2910","Godufa","Prugovac","844","42° 47,705' N","21° 16,640' E","631 2 Priština","KiM"
"2911","Delic","Prugovac","840","42° 42,323' N","21° 14,344' E","631 3 Priština","KiM"
"2912","Camlija","Prugovac","834","42° 43,045' N","21° 12,230' E","631 3 Priština","KiM"
"2913","Roga e Cerkezit","Prugovac","811","42° 49,238' N","21° 17,800' E","631 2 Priština","KiM"
"2914","Hajrula","Prugovac","800","42° 47,037' N","21° 16,166' E","631 2 Priština","KiM"
"2915","Žal","Prugovac","787","42° 48,602' N","21° 19,835' E","631 2 Priština","KiM"
"2916","Zarc","Prugovac","773","42° 46 058' N","21° 11,027' E","631 1 Priština","KiM"
"2917","Roga e Fort","Prugovac","766","42° 49,053' N","21° 16,237' E","631 2 Priština","KiM"
"2918","Žara","Prugovac","712","42° 45,512' N","21° 09,833' E","631 1 Priština","KiM"
"2919","Mlijecnjak","Rogozna","1388","43°01,134‘","20°38,440‘","580 3 novi pazar","KiM"
"2920","Capljenac","Rogozna","1318","43°02,573‘","20°41,713‘","580 3 novi pazar","KiM"
"2921","Bupski šiljak","Rogozna","1282","42°59,190' N","20°36,808' E","630 1 K.Mitrovica","KiM"
"2922","Plakaonica","Rogozna","1251","43°00,085‘","20°42,363‘","580 3 novi pazar","KiM"
"2923","Dobro brdo","Rogozna","1169","43°06,740‘","20°42,669‘","580 3 novi pazar","KiM"
"2924","Kukavica","Rogozna","1168","43°03,601‘","20°41,994‘","580 3 novi pazar","KiM"
"2925","Krupanj","Rogozna","1144","42°59,837' N","20°38,024' E","630 1 K.Mitrovica","KiM"
"2926","Kom","Rogozna","1071","43°09,748‘","20°42,408‘","580 3 novi pazar","KiM"
"2927","Kremeštak","Rogozna","962","42°56,128' N","20°45,824' E","630 2 K. Mitrovica","KiM"
"2928","Glavica","Rogozna","954","42°57,866' N","20°46,602' E","630 2 K. Mitrovica","KiM"
"2929","Cafa","Rogozna","947","42°57,068' N","20°46,033' E","630 2 K. Mitrovica","KiM"
"2930","Vidovo brdo","Rogozna","919","42°55,351' N","20°47,416' E","630 2 K. Mitrovica","KiM"
"2931","Gradina","Rogozna","870","42°59,312' N","20°48,566' E","630 2 K. Mitrovica","KiM"
"2932","Šanac","Rogozna","720","42°58,694' N","20°47,378' E","630 2 K. Mitrovica","KiM"
"2933","Rusulija","Rusulija","2381","42°44,981' N","20°15,039' E","629 4 Pec","KiM"
"2934","Lešanski stanovi","Rusulija","2262","42°43,952' N","20°14,307' E","629 3 Pec","KiM"
"2935","","Rusulija","2248","42°44,548' N","20°15,129' E","629 4 Pec","KiM"
"2936","Maja e Veljakut","Rusulija","2014","42°41,367' N","20°13,879' E","629 3 Pec","KiM"
"2937","Siška planina","Rusulija","2001","42°43,792' N","20°15,411' E","629 4 Pec","KiM"
"2938","Hasanov vrh","Rusulija","1907","42°42,691' N","20°15,106' E","629 4 Pec","KiM"
"2939","Kalaba","Rusulija","1372","42°41,213' N","20°15,941' E","629 4 Pec","KiM"
"2940","","Šara Rudoka","2658","41°55,114‘","20°46,872‘","730 2 Gostivar","K g.Mk-KiM"
"2941","","Šara Rudoka","2629","41°54,713‘","20°46,200‘","730 2 Gostivar","K g.Mk-KiM"
"2942","","Šara Rudoka","2562","41°55,513‘","20°46,530‘","730 2 Gostivar","K g.Mk-KiM"
"2943","Peskovi","Šar-planina","2651","42°08,371' N","20°59,092' E","680 4 Prizren","K g.Mk-KiM"
"2944","Gužbaba","Šar-planina","2609","42°08,183' N","20°58,494' E","680 4 Prizren","K g.Mk-KiM"
"2945","Ezerski vrv","Šar-planina","2586","42°09,007' N","21°00,864' E","681 3 Uroševac","K g.Mk-KiM"
"2946","Crni Vrv","Šar-planina","2585","42°07,701' N","20°55,520' E","680 4 Prizren","K g.Mk-KiM"
"2947","Golema Vraca","Šar-planina","2582","41°53,780‘","20°45,414‘","730 2 Gostivar","K g.Mk-KiM"
"2948","Konjuška","Šar-planina","2571","42°08,236' N","20°56,891' E","680 4 Prizren","K g.Mk-KiM"
"2949","Vrtop","Šar-planina","2555","42°05,904' N","20°50,898' E","680 4 Prizren","K g.Mk-KiM"
"2950","Celepinski vrv","Šar-planina","2554","41°56,785‘","20°45,604‘","730 2 Gostivar","K g.Mk-KiM"
"2951","","Šar-planina","2536","42°09,164' N","21°01,943' E","681 3 Uroševac","K g.Mk-KiM"
"2952","M. Vraca","Šar-planina","2536","41°53,268' N","20°44,567' E","730 1 Gostivar","K g.Mk-KiM"
"2953","Kobilica","Šar-planina","2528","42°05,752' N","20°53,338' E","680 4 Prizren","K g.Mk-KiM"
"2954","Kukinogledski vrv","Šar-planina","2521","42°09,954' N","21°03,275' E","681 3 Uroševac","K g.Mk-KiM"
"2955","Ljuboten","Šar-planina","2498","42°12,381' N","21°07,475' E","681 3 Uroševac","K g.Mk-KiM"
"2956","Livadica","Šar-planina","2497","42°11,066' N","21°04,330' E","681 3 Uroševac","K g.Mk-KiM"
"2957","Zalina","Šar-planina","2493","42°02,322' N","20°45,984' E","680 4 Prizren","K g.Mk-KiM"
"2958","Maja","Šar-planina","2493","42°03,192' N","20°45,811' E","680 4 Prizren","K g.Mk-KiM"
"2959","Brinja e Šehit","Šar-planina","2480","42°03,874' N","20°47,031' E","680 4 Prizren","K g.Mk-KiM"
"2960","Skarpa","Šar-planina","2474","42°04,675' N","20°47,396' E","680 4 Prizren","K g.Mk-KiM"
"2961","Carevo gumno","Šar-planina","2473","42°05,969' N","20°51,949' E","680 4 Prizren","K g.Mk-KiM"
"2962","Klec","Šar-planina","2414","42°01,651' N","20°53,310' E","680 4 Prizren","K g.Mk-KiM"
"2963","Piribreg","Šar-planina","2413","42°10,639' N","21°03,858' E","681 3 Uroševac","K g.Mk-KiM"
"2964","Karanikolica","Šar-planina","2409","42°05,005' N","20°47,955' E","680 4 Prizren","K g.Mk-KiM"
"2965","Crna Karpa","Šar-planina","2404","41°51,867' N","20°42,680' E","730 1 Gostivar","K g.Mk-KiM"
"2966","","Šar-planina","2368","42°00,062' N","20°44,262' E","680 4 Prizren","K g.Mk-KiM"
"2967","Tumba","Šar-planina","2346","42°11,579' N","21°04,486' E","681 3 Uroševac","KiM"
"2968","Crni Kamen","Šar-planina","2338","42°09,724' N","21°01,714' E","681 3 Uroševac","K g.Mk-KiM"
"2969","Bucka","Šar-planina","2329","41°56,273' N","20°44,739' E","730 1 Gostivar","KiM"
"2970","Kule","Šar-planina","2324","42°11,591' N","21°05,654' E","681 3 Uroševac","K g.Mk-KiM"
"2971","Kosovic","Šar-planina","2316","42°00,846' N","20°45,418' E","680 4 Prizren","K g.Mk-KiM"
"2972","Mramor","Šar-planina","2297","41°54,463' N","20°44,245' E","730 1 Gostivar","KiM"
"2973","","Šar-planina","2231","42°12,332' N","21°06,552' E","681 3 Uroševac","K g.Mk-KiM"
"2974","","Šar-planina","2226","42°12,818' N","21°07,878' E","681 3 Uroševac","KiM"
"2975","Radika pl.","Šar-planina","2218","41°51,447' N","20°41,321' E","730 1 Gostivar","K g.Mk-KiM"
"2976","Gimitoš","Šar-planina","2182","41°54,429' N","20°41,167' E","730 1 Gostivar","KiM"
"2977","Karpa","Šar-planina","2155","41°53,811' N","20°42,331' E","730 1 Gostivar","KiM"
"2978","Crnkamenska kula","Šar-planina","2118","41°54,020' N","20°40,159' E","730 1 Gostivar","KiM"
"2979","Cemericka planina","Šar-planina","2071","41°54,388' N","20°42,766' E","730 1 Gostivar","KiM"
"2980","","Šar-planina","2061","42°12,848' N","21°06,357' E","681 3 Uroševac","KiM"
"2981","Crn Kamen","Šar-planina","2051","41°53,457' N","20°41,674' E","730 1 Gostivar","KiM"
"2982","Štrbacka crna cuka","Šar-planina","2034","42°11,295' N","21°02,860' E","681 3 Uroševac","KiM"
"2983","Vrbešticka crna cuka","Šar-planina","2023","42°10,292' N","21°01,806' E","681 3 Uroševac","KiM"
"2984","G. Šija","Šar-planina","1946","42°10,128' N","21°00,671' E","681 3 Uroševac","KiM"
"2985","D. Šija","Šar-planina","1832","42°10,520' N","21°00,280' E","681 3 Uroševac","KiM"
"2986","Pravi Rid","Šar-planina","1792","42°12,351' N","21°05,398' E","681 3 Uroševac","KiM"
"2987","Tri kamena","Šar-planina","1752","42°13,077' N","21°08,907' E","681 3 Uroševac","KiM"
"2988","Crni vrh","Šar-planina","1538","42°14,068' N","21°05,817' E","681 3 Uroševac","KiM"
"2989","Stanilovica","Stanilovica","1910","42°45,265' N","20°02,569' E","629 1 Pec","KiM"
"2990","Maja Streoc","Streocka planina","2377","42°35,856' N","20°14,049' E","629 3 Pec","KiM"
"2991","Vrh Lokva","Streocka planina","2336","42°36,191' N","20°13,436' E","629 3 Pec","KiM"
"2992","Maja Ljubenic","Streocka planina","2093","42°36,623' N","20°14,803' E","629 3 Pec","KiM"
"2993","Ljubenicki kamen","Streocka planina","1928","42°36,423' N","20°15,519' E","629 4 Pec","KiM"
"2994","","Streocka planina","1882","42°34,489' N","20°14,396' E","629 3 Pec","KiM"
"2995","Kodra Cavza","Streocka planina","1029","42°33,314' N","20°15,853' E","629 4 Pec","KiM"
"2996","Bandera","Suva planina","2098","42°49,560' N","20°19,530' E","629 2 Pec","K g.CG-K"
"2997","","Suva planina","2074","42°49,240' N","20°19,122 E","629 2 Pec","KiM"
"2998","Špati Hormoc","Suva planina","2065","42°49,993' N","20°19,980' E","629 2 Pec","K g.CG-K"
"2999","Ljojza","Suva planina","2043","42°49,645' N","20°21,563' E","629 2 Pec","K g.CG-K"
"3000","Kodra e Male","Suva planina","2039","42°49,130' N","20°19,909' E","629 2 Pec","KiM"
"3001","Bondra","Suva planina","2030","42°49,450' N","20°20,504' E","629 2 Pec","KiM"
"3002","Šošanj","Suva planina","2018","42°49,132' N","20°22,083' E","629 2 Pec","KiM"
"3003","Beleg","Suva planina","2006","42°50,096' N","20°20,800' E","629 2 Pec","K g.CG-K"
"3004","Tovarnica","Suva planina","1985","42°48,304' N","20°18,812' E","629 2 Pec","KiM"
"3005","Brija e Male","Suva planina","1954","42°49,168' N","20°18,269' E","629 2 Pec","K g.CG-K"
"3006","","Suva planina","1942","42°48,428' N","20°19,622' E","629 2 Pec","KiM"
"3007","Korenik","Suva planina","1906","42°48,038' N","20°22,446' E","629 2 Pec","KiM"
"3008","Ibrova litica","Suva planina","1890","42°49,065' N","20°16,274' E","629 2 Pec","K g.CG-K"
"3009","Ðora","Suva planina","1882","42°47,671' N","20°17,922' E","629 2 Pec","KiM"
"3010","Fadan","Suva planina","1874","42°48,727' N","20°20,850' E","629 2 Pec","KiM"
"3011","Hom Šur","Suva planina","1873","42°47,323' N","20°16,133' E","629 2 Pec","K g.CG-K"
"3012","Hurda","Suva planina","1860","42°48,650' N","20°22,892' E","629 2 Pec","KiM"
"3013","Bregu i Škales","Suva planina","1858","42°47,846' N","20°17,042' E","629 2 Pec","KiM"
"3014","Beli krš","Suva planina","1856","42°49,560' N","20°17,445' E","629 2 Pec","K g.CG-K"
"3015","Maja e Kuntit","Paštrik","1324","42°13,228' N","20°33,609' E","680 3 Prizren","KiM"
"3016","","Paštrik","1506","42°12,009' N","20°32,104' E","680 3 Prizren","KiM"
"3017","Ahišta e Gurzez","Koritnik","1241","42°08,167' N","20°38,137' E","680 3 Prizren","KiM"
"3018","Koprava","Koritnik","1493","42°07,238' N","20°37,433' E","680 3 Prizren","KiM"
"3019","Trimeda","Koritnik","1676","42°07,149' N","20°36,289' E","680 3 Prizren","KiM"
"3020","Pržalj","Koritnik","1731","42°06,716' N","20°36,5494' E","680 3 Prizren","KiM"
"3021","Brinja","Koritnik","1420","42°06,120' N","20°37,267' E","680 3 Prizren","KiM"
"3022","Planinica","Koritnik","1387","42°06,052' N","20°36,230' E","680 3 Prizren","KiM"
"3023","Bušanica","Koritnik","2106","42°06,028' N","20°34,623' E","680 3 Prizren","KiM"
"3024","","Koritnik","2038","42°05,546' N","20°35,198' E","680 3 Prizren","KiM"
"3025","Bacilišta","Koritnik","2262","42°05,078' N","20°34,726' E","680 3 Prizren","KiM"
"3026","Guri i Cam","Šar-planina","2175","42°03,923' N","20°44,911' E","680 3 Prizren","KiM"
"3027","Ljer i Mad","Šar-planina","2215","42°03,235' N","20°44,817' E","680 3 Prizren","KiM"
"3028","Kula","Šar-planina","2359","42°01,793' N","20°44,537' E","680 3 Prizren","KiM"
"3029","Kacina glava","Šar-planina","2207","42°01,003' N","20°43,172' E","680 3 Prizren","KiM"
"3030","Strga","Šar-planina","1926","42°01,401' N","20°41,813' E","680 3 Prizren","KiM"
"3031","Kodra e Begit","Šar-planina","2221","42°04,003' N","20°45,671' E","680 4 Prizren","KiM"
"3032","Oštar kamen","Šar-planina","1870","42°06,612' N","20°51,403' E","680 4 Prizren","KiM"
"3033","Jalovarnik","Šar-planina","1593","42°08,039' N","20°53,130' E","680 4 Prizren","KiM"
"3034","M. Vrh","Šar-planina","2075","42°08,172' N","20°54,237' E","680 4 Prizren","KiM"
"3035","Rascepit kamen","Šar-planina","2466","42°08,693' N","20°57,239' E","680 4 Prizren","KiM"
"3036","Pavlov kamen","Šar-planina","2081","42°09,270' N","20°58,111' E","680 4 Prizren","KiM"
"3037","Devedenice","Šar-planina","2350","42°09,320' N","20°59,621' E","680 4 Prizren","KiM"
"3038","Ošljak","Ošljak","1995","42°12,100' N","20°52,291' E","680 4 Prizren","KiM"
"3039","Cvetkov grob","Ošljak","1714","42°12,433' N","20°53,427' E","680 4 Prizren","KiM"
"3040","Bivoli","Ošljak","2212","42°11,790' N","20°53,794' E","680 4 Prizren","KiM"
"3041","","Ošljak","2064","42°11,724' N","20°54,851' E","680 4 Prizren","KiM"
"3042","Bilo","Ošljak","2035","42°12,698' N","20°52,180' E","680 4 Prizren","KiM"
